,phrase,label,sentiment,subjectivity,language,count
Anne Will,Anne Will,PER,-0.15454545454545454,0.09090909090909091,de,11
Alexej Nawalny,Alexej Nawalny,PER,-0.15454545454545454,0.2727272727272727,de,11
Charles III,Charles III,PER,0.14090909090909093,0.0,de,11
Siegfried Russwurm,Siegfried Russwurm,PER,0.06363636363636363,0.0,de,11
Wolodimir Selenski,Wolodimir Selenski,PER,0.0,0.09090909090909091,de,11
Paul Ronzheimer,Paul Ronzheimer,PER,-0.15454545454545454,0.0,de,11
Dmitri Peskow,Dmitri Peskow,PER,0.10909090909090909,0.07575757575757575,de,11
Herbert Hainer,Herbert Hainer,PER,-0.10500000000000001,0.15,de,10
Fatih Birol,Fatih Birol,PER,-0.10999999999999999,0.0,de,10
Wolfgang Schäuble,Wolfgang Schäuble,PER,0.195,0.0,de,10
Rishi Sunak,Rishi Sunak,PER,0.10499999999999998,0.25,de,10
Walerij Saluschnyj,Walerij Saluschnyj,PER,-0.32,0.15,de,10
Boris Pistorius,Boris Pistorius,PER,0.06999999999999999,0.0,de,10
Christoph Freund,Christoph Freund,PER,0.1,0.0,de,10
Frank-Walter Steinmeier,Frank-Walter Steinmeier,PER,0.0,0.0,de,10
Isabel Schnabel,Isabel Schnabel,PER,-0.19,0.0,de,10
Markus Steilemann,Markus Steilemann,PER,-0.19444444444444445,0.16666666666666666,de,9
Hasan Salihamidzic,Hasan Salihamidzic,PER,0.0,0.0,de,9
Garri Kasparow,Garri Kasparow,PER,-0.25555555555555554,0.0,de,9
Joachim Nagel,Joachim Nagel,PER,0.26666666666666666,0.0,de,9
Lars Klingbeil,Lars Klingbeil,PER,0.07777777777777778,0.0,de,9
Wladimir Kara-Mursa,Wladimir Kara-Mursa,PER,-0.4444444444444444,0.0,de,9
Jérôme Boateng,Jérôme Boateng,PER,0.0,0.0,de,9
Sergei Gerasimow,Sergei Gerasimow,PER,0.0,0.0,de,9
Lionel Messi,Lionel Messi,PER,0.0,0.0,de,8
Hendrik Wüst,Hendrik Wüst,PER,-0.75,0.125,de,8
Carlo Masala,Carlo Masala,PER,0.125,0.0,de,8
Naftali Bennett,Naftali Bennett,PER,0.375,0.0,de,8
António Guterres,António Guterres,PER,-0.037500000000000006,0.0,de,8
Norbert Röttgen,Norbert Röttgen,PER,0.07500000000000001,0.0,de,8
Katharina Schulze,Katharina Schulze,PER,0.0,0.0,de,8
Edin Terzic,Edin Terzic,PER,0.5125000000000001,0.0,de,8
Claudia Kemfert,Claudia Kemfert,PER,0.2875,0.0,de,8
Lothar Matthäus,Lothar Matthäus,PER,0.0875,0.0,de,8
Ricarda Lang,Ricarda Lang,PER,0.03750000000000005,0.0,de,8
Eric Maxim Choupo-Moting,Eric Maxim Choupo-Moting,PER,0.3375,0.0,de,8
Marie-Agnes Strack-Zimmermann,Marie-Agnes Strack-Zimmermann,PER,-0.33125,0.0625,de,8
Anna Netrebko,Anna Netrebko,PER,0.004166666666666666,0.08333333333333333,de,8
Dietmar Hamann,Dietmar Hamann,PER,-0.049999999999999996,0.07142857142857142,de,7
Boris Becker,Boris Becker,PER,0.0,0.0,de,7
Maybrit Illner,Maybrit Illner,PER,-0.09999999999999999,0.42857142857142855,de,7
Bayern-Trainer Tuchel,Bayern-Trainer Tuchel,PER,0.2857142857142857,0.14285714285714285,de,7
Denys Schmyhal,Denys Schmyhal,PER,0.34285714285714286,0.0,de,7
Bundesaußenministerin Baerbock,Bundesaußenministerin Baerbock,PER,-0.09999999999999999,0.0,de,7
Manfred Weber,Manfred Weber,PER,0.09999999999999999,0.0,de,7
Ole Werner,Ole Werner,PER,0.021428571428571432,0.0,de,7
Nikita Juferew,Nikita Juferew,PER,0.0,0.0,de,7
Tino Chrupalla,Tino Chrupalla,PER,0.14285714285714285,0.14285714285714285,de,7
Deniz Aytekin,Deniz Aytekin,PER,0.0,0.0,de,7
Leonhard Birnbaum,Leonhard Birnbaum,PER,-0.2214285714285714,0.14285714285714285,de,7
Ramsan Kadyrow,Ramsan Kadyrow,PER,0.17142857142857143,0.07142857142857142,de,7
Hansi Flick,Hansi Flick,PER,0.049999999999999996,0.07142857142857142,de,7
Dietmar Woidke,Dietmar Woidke,PER,0.09999999999999999,0.0,de,7
Max Eberl,Max Eberl,PER,-0.049999999999999996,0.07142857142857142,de,7
Philipp Lahm,Philipp Lahm,PER,-0.7571428571428571,0.0,de,7
Giorgia Meloni,Giorgia Meloni,PER,0.07142857142857142,0.07142857142857142,de,7
Noussair Mazraoui,Noussair Mazraoui,PER,0.004761904761904745,0.14285714285714285,de,7
Lucas Hernandez,Lucas Hernandez,PER,0.19999999999999998,0.14285714285714285,de,7
Sadio Mané,Sadio Mané,PER,0.047619047619047616,0.0,de,7
Sigmar Gabriel,Sigmar Gabriel,PER,0.0,0.0,de,7
Mario Mehren,Mario Mehren,PER,-0.042857142857142864,0.2857142857142857,de,7
Dietmar Deffner,Dietmar Deffner,PER,0.19999999999999998,0.14285714285714285,de,7
Benjamin Netanjahu,Benjamin Netanjahu,PER,-0.2833333333333333,0.16666666666666666,de,6
Oliver Baumann,Oliver Baumann,PER,0.3333333333333333,0.0,de,6
Charles Michel,Charles Michel,PER,0.0,0.0,de,6
Steffen Schraut,Steffen Schraut,PER,0.0,0.0,de,6
Magnus Brunner,Magnus Brunner,PER,0.16666666666666666,0.16666666666666666,de,6
Klara Geywitz,Klara Geywitz,PER,0.11666666666666665,0.0,de,6
Heidi Klum,Heidi Klum,PER,0.16666666666666666,0.0,de,6
Albert Füracker,Albert Füracker,PER,-0.11666666666666665,0.0,de,6
Joe Bae,Joe Bae,PER,0.3499999999999999,0.0,de,6
Serge Gnabry,Serge Gnabry,PER,0.0,0.0,de,6
Qin Gang,Qin Gang,PER,-0.3333333333333333,0.0,de,6
Kreml-Diktator Wladimir Putin,Kreml-Diktator Wladimir Putin,PER,-0.16666666666666666,0.0,de,6
Jonas Hofmann,Jonas Hofmann,PER,-0.5666666666666668,0.0,de,6
Tim Vincent Dicke,Tim Vincent Dicke,PER,-0.16666666666666666,0.0,de,6
Habecks Heizungs-Hammer,Habecks Heizungs-Hammer,PER,-0.05000000000000001,0.0,de,6
Manuela Schwesig,Manuela Schwesig,PER,0.0,0.0,de,6
Wolfram Günther,Wolfram Günther,PER,0.3333333333333333,0.0,de,6
Daniel Peretz,Daniel Peretz,PER,0.0,0.16666666666666666,de,6
Stephan Weil,Stephan Weil,PER,-0.011111111111111122,0.0,de,6
Ramona Pop,Ramona Pop,PER,-0.21666666666666665,0.041666666666666664,de,6
Matthew Perry,Matthew Perry,PER,0.0,0.0,de,6
Leon Goretzka,Leon Goretzka,PER,0.16666666666666666,0.0,de,6
Thomas Sattelberger,Thomas Sattelberger,PER,0.16666666666666666,0.0,de,6
Xi Jinpings,Xi Jinpings,PER,0.16666666666666666,0.0,de,6
Florian von Brunn,Florian von Brunn,PER,-0.3333333333333333,0.0,de,6
Keir Starmer,Keir Starmer,PER,0.0,0.0,de,6
Antony Blinken,Antony Blinken,PER,-0.05833333333333333,0.08333333333333333,de,6
Christian Streich,Christian Streich,PER,0.0,0.0,de,6
Yuriy Gurzhy,Yuriy Gurzhy,PER,0.0,0.0,de,6
Michelle Bowman,Michelle Bowman,PER,0.008333333333333304,0.0,de,6
Sergej Surowikin,Sergej Surowikin,PER,-0.11666666666666665,0.0,de,6
Dmitri Muratow,Dmitri Muratow,PER,-0.18,0.26666666666666666,de,5
Klaus-Dieter Maubach,Klaus-Dieter Maubach,PER,-0.33999999999999997,0.0,de,5
Rafael Grossi,Rafael Grossi,PER,0.0,0.0,de,5
Andrij Jermak,Andrij Jermak,PER,0.019999999999999997,0.0,de,5
Karolin Schäfer,Karolin Schäfer,PER,-0.2,0.0,de,5
Lindsey Graham,Lindsey Graham,PER,-0.4,0.0,de,5
Alphonso Davies,Alphonso Davies,PER,0.8,0.0,de,5
Evan Gershkovich,Evan Gershkovich,PER,0.0,0.0,de,5
Matthias Zachert,Matthias Zachert,PER,0.2,0.0,de,5
Isabella Weber,Isabella Weber,PER,0.0,0.0,de,5
Silvio Berlusconi,Silvio Berlusconi,PER,0.13999999999999999,0.0,de,5
Sönke Neitzel,Sönke Neitzel,PER,0.10999999999999999,0.0,de,5
Habecks Heizungspläne,Habecks Heizungspläne,PER,-0.27999999999999997,0.0,de,5
Toni Tapalovic,Toni Tapalovic,PER,-0.06000000000000001,0.0,de,5
Björn Alexander,Björn Alexander,PER,0.16999999999999998,0.0,de,5
Bundesinnenministerin Nancy Faeser,Bundesinnenministerin Nancy Faeser,PER,0.0,0.0,de,5
Saad Scharida al-Kaabi,Saad Scharida al-Kaabi,PER,0.0,0.0,de,5
Christoph Heusgen,Christoph Heusgen,PER,-0.13999999999999999,0.0,de,5
Hassan Nasrallah,Hassan Nasrallah,PER,0.06000000000000001,0.0,de,5
Olexij Resnikow,Olexij Resnikow,PER,0.30999999999999994,0.0,de,5
Elina Switolina,Elina Switolina,PER,0.0,0.0,de,5
Sachar Prilepin,Sachar Prilepin,PER,-0.6,0.0,de,5
Joschka Fischer,Joschka Fischer,PER,0.06000000000000001,0.0,de,5
FOCUS-online-Autor Christoph Sackmann,FOCUS-online-Autor Christoph Sackmann,PER,0.0,0.4,de,5
Recep Tayyip Erdoğan,Recep Tayyip Erdoğan,PER,0.0,0.2,de,5
Joao Cancelo,Joao Cancelo,PER,0.48,0.0,de,5
Georgia Stanway,Georgia Stanway,PER,0.2,0.0,de,5
Henry Kissinger,Henry Kissinger,PER,0.0,0.0,de,5
Kylian Mbappé,Kylian Mbappé,PER,-0.06000000000000001,0.2,de,5
Alfred Stern,Alfred Stern,PER,-0.48,0.0,de,5
Sven Ulreich,Sven Ulreich,PER,0.0,0.0,de,5
Dayot Upamecano,Dayot Upamecano,PER,-0.033333333333333326,0.08,de,5
Altkanzlerin Merkel,Altkanzlerin Merkel,PER,0.6,0.0,de,5
Tim Lobinger,Tim Lobinger,PER,0.0,0.0,de,5
Irina Scherbakowa,Irina Scherbakowa,PER,0.0,0.0,de,5
Christian Drosten,Christian Drosten,PER,0.0,0.4,de,5
David Alaba,David Alaba,PER,0.48999999999999994,0.0,de,5
Clemens Fuest,Clemens Fuest,PER,-0.8,0.0,de,5
Ulrich Reitz,Ulrich Reitz,PER,-0.4,0.0,de,5
Wintershall Dea,Wintershall Dea,PER,-0.4,0.0,de,5
Dmitry Glukhovsky,Dmitry Glukhovsky,PER,-0.3,0.0,de,5
Nicolas Winter,Nicolas Winter,PER,0.0,0.0,de,5
Christian Mölling,Christian Mölling,PER,0.13999999999999999,0.0,de,5
Ralph Tiesler,Ralph Tiesler,PER,0.0,0.2,de,5
Ilja Jaschin,Ilja Jaschin,PER,-0.4,0.0,de,5
Anton Hofreiter,Anton Hofreiter,PER,-0.33999999999999997,0.0,de,5
Michael Thumann,Michael Thumann,PER,0.4,0.0,de,5
Viktor Orbán,Viktor Orbán,PER,-0.3,0.1,de,5
Boris Rhein,Boris Rhein,PER,0.2,0.0,de,5
DIW-Präsident Fratzscher,DIW-Präsident Fratzscher,PER,0.0,0.0,de,5
Deniz Yücel,Deniz Yücel,PER,-0.2,0.0,de,5
Maria Stepanova,Maria Stepanova,PER,0.0,0.2,de,5
Manuel Neuers,Manuel Neuers,PER,-0.6,0.0,de,5
Franziska Giffey,Franziska Giffey,PER,-0.20999999999999996,0.0,de,5
Merle Frohms,Merle Frohms,PER,0.4,0.0,de,5
Fed-Chef Powell,Fed-Chef Powell,PER,0.0,0.0,de,5
Andrzej Duda,Andrzej Duda,PER,0.06666666666666665,0.1,de,5
Matteo Zuppi,Matteo Zuppi,PER,0.27999999999999997,0.0,de,5
Sarpreet Singh,Sarpreet Singh,PER,-0.13999999999999999,0.0,de,5
Bayern-Coach Tuchel,Bayern-Coach Tuchel,PER,-0.13999999999999999,0.06666666666666667,de,5
Yasmin Fahimi,Yasmin Fahimi,PER,0.0,0.2,de,5
Kaja Kallas,Kaja Kallas,PER,-0.009999999999999964,0.1,de,5
Gabriel Felbermayr,Gabriel Felbermayr,PER,0.0,0.0,de,5
Winfried Kretschmann,Winfried Kretschmann,PER,0.0,0.2,de,5
Bayern-Chef Dreesen,Bayern-Chef Dreesen,PER,0.0,0.0,de,5
Ralf Kellermann,Ralf Kellermann,PER,0.15333333333333332,0.05333333333333333,de,5
Markus Krebber,Markus Krebber,PER,0.0,0.0,de,5
Recep Tayyip Erdoan,Recep Tayyip Erdoan,PER,-0.07500000000000001,0.25,de,4
Gerd Koenen,Gerd Koenen,PER,0.38749999999999996,0.0,de,4
Stefan Effenberg,Stefan Effenberg,PER,-0.26249999999999996,0.0,de,4
Bola Ahmed Tinubu,Bola Ahmed Tinubu,PER,0.35,0.0,de,4
Ryan Gravenberch,Ryan Gravenberch,PER,-0.25,0.0,de,4
Ottmar Edenhofer,Ottmar Edenhofer,PER,0.25,0.0,de,4
Stephan Laack,Stephan Laack,PER,0.0,0.0,de,4
Michael Vassiliadis,Michael Vassiliadis,PER,0.0,0.0,de,4
Gerhard Mangott,Gerhard Mangott,PER,-0.25,0.0,de,4
Sergei Schoigu,Sergei Schoigu,PER,0.5,0.0,de,4
Thomas Oetterli,Thomas Oetterli,PER,0.07500000000000001,0.08333333333333333,de,4
Achim Steiner,Achim Steiner,PER,-0.09999999999999998,0.0,de,4
Netzagenturchef Müller,Netzagenturchef Müller,PER,0.0,0.0,de,4
Joe Bidens,Joe Bidens,PER,-0.07500000000000001,0.0,de,4
Max Verstappen,Max Verstappen,PER,0.425,0.0,de,4
Oleksii Makeiev,Oleksii Makeiev,PER,0.0,0.25,de,4
Robin Brooks,Robin Brooks,PER,0.0,0.0,de,4
Sahra Wagenknecht,Sahra Wagenknecht,PER,-0.4833333333333333,0.41666666666666663,de,4
Sergej Sobjanin,Sergej Sobjanin,PER,0.0,0.0,de,4
Timo Werner,Timo Werner,PER,0.037500000000000006,0.0,de,4
Bruno Kahl,Bruno Kahl,PER,-0.35,0.0,de,4
Martin Demichelis,Martin Demichelis,PER,-0.35,0.0,de,4
Josep Borrell,Josep Borrell,PER,-0.2125,0.0,de,4
Reyhaneh Jabbari,Reyhaneh Jabbari,PER,-0.25,0.0,de,4
Herfried Münkler,Herfried Münkler,PER,-0.5,0.0,de,4
Serhii Plokhy,Serhii Plokhy,PER,0.0,0.0,de,4
Philip Lane,Philip Lane,PER,-0.5,0.0,de,4
Mark Dickey,Mark Dickey,PER,0.35,0.0,de,4
Wiebke Winter,Wiebke Winter,PER,0.175,0.0,de,4
Caspar Felix Hoffmann,Caspar Felix Hoffmann,PER,-0.5,0.0,de,4
Petra Benz,Petra Benz,PER,-0.0875,0.875,de,4
Nail Akkoyun,Nail Akkoyun,PER,0.0,0.0,de,4
Carsen Edwards,Carsen Edwards,PER,0.0,0.0,de,4
Netzagentur-Chef Müller,Netzagentur-Chef Müller,PER,-0.08333333333333336,0.25,de,4
Lula da Silva,Lula da Silva,PER,0.425,0.0,de,4
Arbeitsagentur-Chefin Andrea Nahles,Arbeitsagentur-Chefin Andrea Nahles,PER,0.7,0.0,de,4
Robert Habecks,Robert Habecks,PER,0.0,0.25,de,4
Rüdiger Bachmann,Rüdiger Bachmann,PER,-0.425,0.0,de,4
Bijan Djir-Sarai,Bijan Djir-Sarai,PER,0.175,0.0,de,4
EZB-Präsidentin Lagarde,EZB-Präsidentin Lagarde,PER,-0.35,0.0,de,4
Albert Rösti,Albert Rösti,PER,0.25,0.0,de,4
Burckhard Bergmann,Burckhard Bergmann,PER,0.175,0.0,de,4
Bernard-Henri Lévy,Bernard-Henri Lévy,PER,-0.125,0.125,de,4
Claudio Ranieri,Claudio Ranieri,PER,-0.5249999999999999,0.0,de,4
Sebastian Ströbel,Sebastian Ströbel,PER,0.0,0.0,de,4
Andreas Jung,Andreas Jung,PER,0.0,0.5,de,4
Katrin Göring-Eckardt,Katrin Göring-Eckardt,PER,-0.5,0.0,de,4
Bernd Neuendorf,Bernd Neuendorf,PER,0.35,0.0,de,4
Mirjam Moll,Mirjam Moll,PER,-0.03437500000000002,0.375,de,4
Fabrizio Romano,Fabrizio Romano,PER,0.25,0.0,de,4
Putin-Kritiker Kasparow,Putin-Kritiker Kasparow,PER,0.0,0.0,de,4
Bodo Ramelow,Bodo Ramelow,PER,0.25,0.25,de,4
Martin Daum,Martin Daum,PER,0.7,0.0,de,4
Masha Gessen,Masha Gessen,PER,0.0,0.0,de,4
nan Russlands,nan Russlands,PER,0.675,0.0,de,4
Liz Truss,Liz Truss,PER,-0.13749999999999998,0.0,de,4
Youssoufa Moukoko,Youssoufa Moukoko,PER,-0.175,0.0,de,4
Klaus-Rainer Jackisch,Klaus-Rainer Jackisch,PER,0.0,0.0,de,4
Mikaela Shiffrin,Mikaela Shiffrin,PER,0.0,0.0,de,4
João Cancelo,João Cancelo,PER,0.0875,0.125,de,4
Peter Tschentscher,Peter Tschentscher,PER,-0.07500000000000001,0.0,de,4
Lloyd Austin,Lloyd Austin,PER,-0.07500000000000001,0.0,de,4
Margarita Simonjan,Margarita Simonjan,PER,-0.5,0.0,de,4
Andrij Melnyk,Andrij Melnyk,PER,0.0,0.0,de,4
Bayern-Wunschspieler Harry Kane,Bayern-Wunschspieler Harry Kane,PER,-0.175,0.0,de,4
Amira Pocher,Amira Pocher,PER,0.35,0.0,de,4
Bruno Le Maire,Bruno Le Maire,PER,0.175,0.2,de,4
Mateusz Morawiecki,Mateusz Morawiecki,PER,0.0,0.0,de,4
Gita Gopinath,Gita Gopinath,PER,-0.38749999999999996,0.0,de,4
Fidel Castro,Fidel Castro,PER,1.0,0.0,de,4
Lars Erichsen,Lars Erichsen,PER,0.5395833333333333,0.0,de,4
Jonas Omlin,Jonas Omlin,PER,0.2333333333333333,0.0,de,4
Matthias Handel,Matthias Handel,PER,0.0,0.0,de,4
Viktor Orban,Viktor Orban,PER,-0.10833333333333334,0.0,de,4
Joachim Gauck,Joachim Gauck,PER,0.38749999999999996,0.0,de,4
Bill Gates,Bill Gates,PER,0.5666666666666667,0.08333333333333333,de,4
Katja Mast,Katja Mast,PER,0.175,0.0,de,4
Katrin Lange,Katrin Lange,PER,0.0,0.0,de,4
Adam Tooze,Adam Tooze,PER,0.175,0.0,de,4
Marcel Reif,Marcel Reif,PER,0.39375,0.14583333333333331,de,4
Markus Blume,Markus Blume,PER,-0.35,0.0,de,4
Wiktoria Asarenka,Wiktoria Asarenka,PER,0.0,0.0,de,4
Norbert Gast,Norbert Gast,PER,0.6666666666666666,0.3333333333333333,de,3
Martin Böhm,Martin Böhm,PER,0.0,0.0,de,3
Jerome Powell,Jerome Powell,PER,0.3333333333333333,0.0,de,3
Jos Vervoort,Jos Vervoort,PER,0.2333333333333333,0.0,de,3
CDU-Vize Jung,CDU-Vize Jung,PER,-0.4666666666666666,0.0,de,3
Tarek Al-Wazir,Tarek Al-Wazir,PER,-0.033333333333333326,0.08333333333333333,de,3
Käthe Kollwitz,Käthe Kollwitz,PER,0.3333333333333333,0.0,de,3
Timothy Garton Ash,Timothy Garton Ash,PER,0.0,0.0,de,3
Jan Böhmermann,Jan Böhmermann,PER,0.0,0.0,de,3
Inna Hartwich,Inna Hartwich,PER,0.0,0.0,de,3
Ed Sheeran,Ed Sheeran,PER,0.15555555555555553,0.0,de,3
Ulrike Guérot,Ulrike Guérot,PER,-0.6666666666666666,0.0,de,3
Daniel Jositsch,Daniel Jositsch,PER,0.21666666666666667,0.0,de,3
Niklas Schmidt,Niklas Schmidt,PER,0.0,0.0,de,3
Henrike Kohpeiß,Henrike Kohpeiß,PER,0.0,0.0,de,3
Sanna Marin,Sanna Marin,PER,0.0,0.0,de,3
Alfred Hackensberger,Alfred Hackensberger,PER,0.0,0.0,de,3
Wladimir Kaminer,Wladimir Kaminer,PER,0.0,0.0,de,3
Frans Timmermans,Frans Timmermans,PER,-0.10000000000000002,0.0,de,3
Justin Trudeau,Justin Trudeau,PER,0.3333333333333333,0.3333333333333333,de,3
Moritz Jenz,Moritz Jenz,PER,0.6166666666666667,0.0,de,3
Friedrich Kramer,Friedrich Kramer,PER,-0.3333333333333333,0.0,de,3
Peter so einen Scheiß,Peter so einen Scheiß,PER,-1.0,0.0,de,3
Péter Szijjártó,Péter Szijjártó,PER,0.0,0.0,de,3
Jewgenij Prigoschins,Jewgenij Prigoschins,PER,-0.2833333333333333,0.0,de,3
Luiz Inácio Lula da Silva,Luiz Inácio Lula da Silva,PER,0.2333333333333333,0.0,de,3
Nancy Faeser,Nancy Faeser,PER,0.2333333333333333,0.0,de,3
Sandra Duy,Sandra Duy,PER,0.0,0.0,de,3
Hasan Salihamidžić,Hasan Salihamidžić,PER,0.9,0.0,de,3
Harry Kanes,Harry Kanes,PER,0.0,0.0,de,3
Grad Celsius,Grad Celsius,PER,0.0,0.0,de,3
Georg Eisenreich,Georg Eisenreich,PER,0.2333333333333333,0.0,de,3
Til Schweiger,Til Schweiger,PER,0.0,0.0,de,3
Noa Kirel,Noa Kirel,PER,0.3333333333333333,0.3333333333333333,de,3
Harry Styles,Harry Styles,PER,0.0,0.0,de,3
Wolfgang Grupp,Wolfgang Grupp,PER,-0.05000000000000001,0.0,de,3
Pinchas Goldschmidt,Pinchas Goldschmidt,PER,-0.2333333333333333,0.0,de,3
Trockene Haut,Trockene Haut,PER,-0.4666666666666666,0.0,de,3
Grigori Jawlinski,Grigori Jawlinski,PER,0.0,0.0,de,3
