index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2024-03/01/treffen-der-g20-finanzminister-endet-ohne-abschlusserklaerung,https://www.zeit.de/news/2024-03/01/treffen-der-g20-finanzminister-endet-ohne-abschlusserklaerung,0,www.zeit.de,Krieg: Treffen der G20-Finanzminister endet ohne Abschlusserklärung,Hier finden Sie Informationen zu dem Thema „Krieg“. Lesen Sie jetzt „Treffen der G20-Finanzminister endet ohne Abschlusserklärung“.,https://img.zeit.de/news/2024-03/01/treffen-der-g20-finanzminister-endet-ohne-abschlusserklaerung-image-group/wide__1300x731,2024-03-01T01:21:10Z,,Die Finanzminister der führenden Industrie- und Schwellenländer (G20) haben sich bei ihrem Treffen in São Paulo wegen Unstimmigkeiten zum Ukraine-Krieg nicht auf eine gemeinsame Abschlusserklärung ve… [+3081 chars],,de,'Krieg'
https://www.focus.de/politik/deutschland/vor-spitzengespraech-soeder-schliesst-zustimmung-zu-micky-maus-wachstumsgesetz-aus_id_259718174.html,https://www.focus.de/politik/deutschland/vor-spitzengespraech-soeder-schliesst-zustimmung-zu-micky-maus-wachstumsgesetz-aus_id_259718174.html,0,www.focus.de,Vor Spitzengespräch - Söder schließt Zustimmung zu „Micky-Maus-Wachstumsgesetz“ aus,Der CSU-Chef bekräftigt vor dem Spitzengespräch der deutschen Wirtschaft eine Blockade im Bundesrat. Bayern kündigt eine eigene Initiative für Entlastungspaket an.,https://p6.focus.de/img/fotos/id_259714613/imago0396618989h.jpg?im=Crop%3D%280%2C0%2C3464%2C1732%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=5ae22166cae2048c05406d31367816ea99f780c95a2b614cb4c899beffe04ba6,2024-03-01T03:39:59Z,,Der CSU-Chef bekräftigt vor dem Spitzengespräch der deutschen Wirtschaft eine Blockade im Bundesrat. Bayern kündigt eine eigene Initiative für Entlastungspaket an.Vor dem Spitzengespräch der deutsche… [+1531 chars],,de,'Bayern'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball--angeschlagene-freiburger-empfangen-den-fc-bayern-34506016.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/fussball--angeschlagene-freiburger-empfangen-den-fc-bayern-34506016.html,0,www.stern.de,Fußball: Angeschlagene Freiburger empfangen den FC Bayern,"Der SC trifft in der Auftaktpartie des 24. Spieltags auf den Rekordmeister. Die Badener hoffen auf einen Befreiungsschlag, die Münchner auf einen Sieg in ihrem 2000. Bundesligaspiel.",https://image.stern.de/34506018/t/vz/v2/w1440/r1.7778/-/01--urnnewsmldpacom2009010124022999172269v3w800h600l639t426r1917b1278jpeg---58e2037349fa6374.jpg,2024-03-01T04:12:46Z,,"Der SC trifft in der Auftaktpartie des 24. Spieltags auf den Rekordmeister. Die Badener hoffen auf einen Befreiungsschlag, die Münchner auf einen Sieg in ihrem 2000. Bundesligaspiel.
Als klarer Auße… [+725 chars]",,de,'Bayern'
https://www.stern.de/gesellschaft/regional/bayern/fussball--jubilaeumsspiel-zum-eberl-start-beim-fc-bayern-34505924.html,https://www.stern.de/gesellschaft/regional/bayern/fussball--jubilaeumsspiel-zum-eberl-start-beim-fc-bayern-34505924.html,0,www.stern.de,Fußball: Jubiläumsspiel zum Eberl-Start beim FC Bayern,Sportvorstand Max Eberl startet offiziell beim FC Bayern. Im 2000. Bundesliga-Spiel der Münchner soll ein Sieg her. Trainer Thomas Tuchel gibt die Maxime vor.,https://image.stern.de/34505926/t/CN/v2/w1440/r1.7778/-/01--urnnewsmldpacom2009010124022999172345v3w800h600l638t429r1916b1290jpeg---facecc08b55fa683.jpg,2024-03-01T04:17:28Z,,"Sportvorstand Max Eberl startet offiziell beim FC Bayern. Im 2000. Bundesliga-Spiel der Münchner soll ein Sieg her. Trainer Thomas Tuchel gibt die Maxime vor.
Die Amtszeit von Sportvorstand Max Eber… [+842 chars]",,de,'Bayern'
https://www.zeit.de/news/2024-03/01/diplomaten-statt-granaten-wirbel-um-scholz-botschaft-an-putin,https://www.zeit.de/news/2024-03/01/diplomaten-statt-granaten-wirbel-um-scholz-botschaft-an-putin,0,www.zeit.de,Bundeskanzler: Wirbel um Scholz-Botschaft an Putin,Hier finden Sie Informationen zu dem Thema „Bundeskanzler“. Lesen Sie jetzt „Wirbel um Scholz-Botschaft an Putin“.,https://img.zeit.de/news/2024-03/01/diplomaten-statt-granaten-wirbel-um-scholz-botschaft-an-putin-image-group/wide__1300x731,2024-03-01T04:26:37Z,,Bundeskanzler Olaf Scholz hat mit einer Botschaft an den russischen Präsidenten Wladimir Putin bei einem Bürgergespräch in Dresden für Diskussionen in den sozialen Medien gesorgt. Bei der Veranstaltu… [+1694 chars],,de,'Putin'
https://www.zeit.de/news/2024-03/01/krieg-gegen-die-ukraine-so-ist-die-lage,https://www.zeit.de/news/2024-03/01/krieg-gegen-die-ukraine-so-ist-die-lage,0,www.zeit.de,Russische Invasion: Krieg gegen die Ukraine: So ist die Lage,Hier finden Sie Informationen zu dem Thema „Russische Invasion“. Lesen Sie jetzt „Krieg gegen die Ukraine: So ist die Lage“.,https://img.zeit.de/news/2024-03/01/krieg-gegen-die-ukraine-so-ist-die-lage-image-group/wide__1300x731,2024-03-01T04:38:49Z,,Angesichts der schwierigen Lage an der Front hat der ukrainische Präsident Wolodymyr Selenskyj einmal mehr um militärische Unterstützung aus dem Westen im Abwehrkampf gegen Russland geworben. «Die gl… [+4229 chars],,de,'Krieg'
https://www.bild.de/politik/ausland/politik-ausland/russland-wladimir-putin-plante-auch-fuer-einen-atomkonflikt-mit-china-87356212.bild.html,https://www.bild.de/politik/ausland/politik-ausland/russland-wladimir-putin-plante-auch-fuer-einen-atomkonflikt-mit-china-87356212.bild.html,0,www.bild.de,Nuklear-Papiere enthüllt - Putin plant auch für Atomkonflikt mit China,Wladimir Putin plant auch für einen Atomkonflikt mit China. Das geht aus den enthüllten Kreml-Geheimpapieren hervor.,"https://images.bild.de/65e16ea87d9c8c16555b1a4c/8c4f2d75a3fe15b1dbfc6d63f73fc2b5,b13089a1?w=1280",2024-03-01T07:57:48Z,,"Russlands geheime Atompläne lassen die Welt aufhorchen: Am Mittwoch hatte die Financial Times detailliert beschrieben, unter welchen Bedingungen Kreml-Machthaber 
Wladimir Putin (71) die Atombombe e… [+2483 chars]",,de,'Putin'
https://www.zeit.de/2024/10/gaskraftwerke-wasserstoff-kohleausstieg-erneuerbare-energien,https://www.zeit.de/2024/10/gaskraftwerke-wasserstoff-kohleausstieg-erneuerbare-energien,0,www.zeit.de,Gaskraftwerke: Schon fast ready,"Rund 30 neuartige Gaskraftwerke (H2-ready) sollen gebaut und vor 2040 auf Wasserstoffbetrieb umgerüstet werden. Wir zeigen, was dafür nötig ist.",https://img.zeit.de/2024/10/gaskraftwerke-wasserstoff-kohleausstieg/wide__1300x731,2024-03-01T08:20:31Z,,"Im Februar hat die Bundesregierung eine Kraftwerksstrategie beschlossen. 2024 soll der Bau von H2-ready-Kraftwerken (""bereit für Wasserstoff"") mit einer Gesamtleistung von 10
 Gigawatt ausgeschriebe… [+603 chars]",,de,'Gas'
https://www.welt.de/kultur/plus250335244/Putin-Kim-Jong-un-und-der-Atomkrieg-Wenn-die-Drohungen-lauter-werden-steigt-das-Risiko.html,https://www.welt.de/kultur/plus250335244/Putin-Kim-Jong-un-und-der-Atomkrieg-Wenn-die-Drohungen-lauter-werden-steigt-das-Risiko.html,0,www.welt.de,Das verkannte Nuklear-Risiko,"Sind häufige Drohgebärden leer, nur weil sie nicht eingelöst werden? Eine Expertin für Nuklearstrategie untersucht die Rhetorik der Kampfansagen von Putin und Kim Jong-un – und macht eine beunruhigende Entdeckung.",https://img.welt.de/img/kultur/mobile250339186/1011351527-ci16x9-w1200-fnov-fpotl-fpi157750653/Presidential-Address-to-Russian-Federal-Assembly-4.jpg,2024-03-01T09:00:06Z,,"Die WELT als ePaper: Die vollständige Ausgabe steht Ihnen bereits am Vorabend zur Verfügung so sind Sie immer hochaktuell informiert. Weitere Informationen: http://epaper.welt.de 
 Der Kurz-Link die… [+49 chars]",,de,'Putin'
https://www.stern.de/politik/wahlen-im-iran--auch-in-diesen-laendern-wird-2024-gewaehlt-34408558.html,https://www.stern.de/politik/wahlen-im-iran--auch-in-diesen-laendern-wird-2024-gewaehlt-34408558.html,0,www.stern.de,Interaktive Grafik: Globales Superwahljahr: In diesen Ländern wird 2024 abgestimmt,"2024 ist ein Superwahljahr: Im Juni findet die Europawahl statt, im November die US-Präsidentschaftswahl und auch Russlands Präsident Putin muss sich im März zumindest symbolisch zur Wahl stellen. In welchen Ländern dieses Jahr noch  gewählt wird, zeigt diese…",https://image.stern.de/34410180/t/75/v1/w1440/r1.7778/-/weltkarte-wahlen-aufmacher.png,2024-03-01T09:05:00Z,,"In diesem Jahr werden weltweit mehr Menschen ihre Stimme abgeben, als jemals zuvor. In 64 Nationalstaaten sowie der gesamten Europäischen Union werden in den nächsten zwölf Monaten voraussichtlich Wa… [+11987 chars]",,de,'Putin'
